SubjectID,TrialNumber,Choice,ChoiceLabel,PlayChoice,ReactionTime,Card1,Card2,Card3,Card4,Card5,Card6,ExpectedValue,StandardDev,Condition,HighRT
38,95,1,Pass,0,0.9312,-9,-7,8,0,0,0,-2.666666667,9.291573243,3,1
38,94,2,Play,1,1.0415,9,3,-9,0,0,0,1,9.16515139,3,1
38,95,2,Play,1,0.5167,-3,8,8,0,0,0,4.333333333,6.350852961,3,1
38,32,2,Play,1,0.5164,2,6,6,0,0,0,4.666666667,2.309401077,3,0
38,47,2,Play,1,1.3368,-4,1,2,0,0,0,-0.333333333,3.214550254,3,0
38,10,1,Pass,0,0.8337,-2,-6,4,0,0,0,-1.333333333,5.033222957,3,0
38,91,2,Play,1,1.5292,9,-9,4,0,0,0,1.333333333,9.291573243,3,1
38,91,2,Play,1,3.4593,6,-9,9,-8,4,-1,0.166666667,7.467708261,6,1
38,42,2,Play,1,0.6722,-4,3,5,0,0,0,1.333333333,4.725815626,3,0
38,10,2,Play,1,0.5797,5,4,-7,0,0,0,0.666666667,6.658328118,3,0
38,94,2,Play,1,0.5699,3,9,-7,0,0,0,1.666666667,8.082903769,3,1
38,97,1,Pass,0,1.1037,-8,9,-7,0,0,0,-2,9.539392014,3,1
38,42,2,Play,1,1.2193,-1,3,5,0,0,0,2.333333333,3.055050463,3,0
38,32,2,Play,1,0.4929,3,6,-7,0,0,0,0.666666667,6.806859286,3,0
38,47,1,Pass,0,0.9011,1,-2,-4,0,0,0,-1.666666667,2.516611478,3,0
38,10,2,Play,1,1.2696,4,-6,5,0,0,0,1,6.08276253,3,0
38,10,1,Pass,0,0.9403,-8,5,-2,0,0,0,-1.666666667,6.506407099,3,0
38,91,2,Play,1,0.9188,-8,6,4,0,0,0,0.666666667,7.571877794,3,1
38,94,1,Pass,0,1.0672,-6,-9,8,0,0,0,-2.333333333,9.073771726,3,1
38,97,2,Play,1,1.3226,-7,2,8,0,0,0,1,7.549834435,3,1
38,97,2,Play,1,0.8062,8,9,-7,0,0,0,3.333333333,8.96288644,3,1
38,47,1,Pass,0,1.0028,-3,-4,-2,0,0,0,-3,1,3,0
38,10,1,Pass,0,0.6538,-2,-7,4,0,0,0,-1.666666667,5.507570547,3,0
38,32,2,Play,1,0.983,3,-7,4,2,6,6,2.333333333,4.844240567,6,0
38,91,2,Play,1,0.5021,4,9,6,0,0,0,6.333333333,2.516611478,3,1
38,97,2,Play,1,0.4607,2,8,9,0,0,0,6.333333333,3.785938897,3,1
38,47,1,Pass,0,0.9543,-2,1,-3,0,0,0,-1.333333333,2.081665999,3,0
38,95,1,Pass,0,0.8842,-3,-7,7,0,0,0,-1,7.211102551,3,1
38,10,1,Pass,0,0.4815,-7,-2,-6,0,0,0,-5,2.645751311,3,0
38,42,2,Play,1,0.8775,5,3,5,0,0,0,4.333333333,1.154700538,3,0
38,91,2,Play,1,0.5158,9,6,-8,0,0,0,2.333333333,9.073771726,3,1
38,32,2,Play,1,0.5065,2,4,6,0,0,0,4,2,3,0
38,47,1,Pass,0,1.0789,1,-2,-4,0,0,0,-1.666666667,2.516611478,3,0
38,91,2,Play,1,1.107,-1,9,6,0,0,0,4.666666667,5.131601439,3,1
38,10,1,Pass,0,1.0396,-6,-7,5,0,0,0,-2.666666667,6.658328118,3,0
38,91,1,Pass,0,1.3959,-1,-8,4,0,0,0,-1.666666667,6.027713773,3,1
38,10,1,Pass,0,0.9593,-8,-2,-7,0,0,0,-5.666666667,3.214550254,3,0
38,94,2,Play,1,0.7163,3,9,8,0,0,0,6.666666667,3.214550254,3,1
38,94,1,Pass,0,0.9647,-7,-6,-9,0,0,0,-7.333333333,1.527525232,3,1
38,32,2,Play,1,0.7373,-7,3,6,0,0,0,0.666666667,6.806859286,3,0
38,91,2,Play,1,0.7224,4,6,-1,0,0,0,3,3.605551275,3,1
38,10,1,Pass,0,1.0607,4,-8,-7,0,0,0,-3.666666667,6.658328118,3,0
38,91,1,Pass,0,0.9355,-1,-9,-8,0,0,0,-6,4.358898944,3,1
38,91,2,Play,1,1.029,6,-9,9,0,0,0,2,9.643650761,3,1
38,97,2,Play,1,2.1802,2,9,-5,-7,8,-8,-0.166666667,7.574078602,6,1
38,97,2,Play,1,0.8163,9,2,-8,0,0,0,1,8.544003745,3,1
38,47,1,Pass,0,1.0111,2,-2,-4,0,0,0,-1.333333333,3.055050463,3,0
38,91,1,Pass,0,0.8719,9,-9,-1,0,0,0,-0.333333333,9.018499506,3,1
38,95,2,Play,1,0.9333,7,8,-7,0,0,0,2.666666667,8.386497084,3,1
38,95,1,Pass,0,1.2535,-7,8,-3,0,0,0,-0.666666667,7.767453465,3,1
38,91,2,Play,1,0.9448,-9,4,6,0,0,0,0.333333333,8.144527815,3,1
38,10,1,Pass,0,0.7805,-7,-6,4,0,0,0,-3,6.08276253,3,0
38,47,1,Pass,0,0.8177,-4,2,-3,0,0,0,-1.666666667,3.214550254,3,0
38,97,2,Play,1,0.8717,8,9,-5,0,0,0,4,7.810249676,3,1
38,91,2,Play,1,1.277,9,-8,4,0,0,0,1.666666667,8.736894948,3,1
38,47,1,Pass,0,0.9536,-3,-2,-4,0,0,0,-3,1,3,0
38,94,2,Play,1,1.6435,8,-7,3,0,0,0,1.333333333,7.637626158,3,1
38,47,2,Play,1,0.8237,2,1,-3,0,0,0,0,2.645751311,3,0
38,42,1,Pass,0,1.0356,3,-4,-1,0,0,0,-0.666666667,3.511884584,3,0
38,94,2,Play,1,0.9744,-9,3,8,0,0,0,0.666666667,8.736894948,3,1
38,32,2,Play,1,0.7857,3,6,6,0,0,0,5,1.732050808,3,0
38,95,2,Play,1,1.1573,7,8,-7,0,0,0,2.666666667,8.386497084,3,1
38,94,2,Play,1,0.6088,9,-9,8,0,0,0,2.666666667,10.11599394,3,1
38,97,2,Play,1,0.5624,2,8,-8,0,0,0,0.666666667,8.082903769,3,1
39,97,2,Play,1,21.5842,-7,-8,8,0,0,0,-2.333333333,8.96288644,3,1
39,97,2,Play,1,2.9675,2,-5,9,0,0,0,2,7,3,1
39,95,2,Play,1,3.1894,8,7,-9,-3,8,-7,0.666666667,7.916228058,6,1
39,42,2,Play,1,1.8169,3,3,-1,0,0,0,1.666666667,2.309401077,3,0
39,94,2,Play,1,2.5298,8,-7,3,0,0,0,1.333333333,7.637626158,3,1
39,94,2,Play,1,2.087,-6,-9,8,0,0,0,-2.333333333,9.073771726,3,1
39,10,1,Pass,0,3.6746,-8,-2,-7,0,0,0,-5.666666667,3.214550254,3,0
39,47,2,Play,1,2.8976,-4,1,2,0,0,0,-0.333333333,3.214550254,3,0
39,10,2,Play,1,1.7488,4,5,-2,0,0,0,2.333333333,3.785938897,3,0
39,32,2,Play,1,1.1775,-7,3,6,0,0,0,0.666666667,6.806859286,3,0
39,42,2,Play,1,1.7772,5,5,3,0,0,0,4.333333333,1.154700538,3,0
39,94,2,Play,1,1.0975,3,9,-7,0,0,0,1.666666667,8.082903769,3,1
39,94,2,Play,1,1.5887,8,-6,-7,0,0,0,-1.666666667,8.386497084,3,1
39,10,1,Pass,0,1.3224,-8,-6,-7,0,0,0,-7,1,3,0
39,32,2,Play,1,1.3245,4,2,6,0,0,0,4,2,3,0
39,42,2,Play,1,1.0022,5,3,5,0,0,0,4.333333333,1.154700538,3,0
39,95,2,Play,1,0.8793,7,8,8,0,0,0,7.666666667,0.577350269,3,1
39,95,2,Play,1,0.9136,8,8,-9,0,0,0,2.333333333,9.814954576,3,1
39,97,2,Play,1,2.5631,2,8,-8,0,0,0,0.666666667,8.082903769,3,1
39,95,2,Play,1,1.477,-3,-7,8,0,0,0,-0.666666667,7.767453465,3,1
39,10,1,Pass,0,1.2316,-8,-2,-6,0,0,0,-5.333333333,3.055050463,3,0
39,42,2,Play,1,1.5506,5,-1,5,3,3,-4,1.833333333,3.600925807,6,0
39,95,2,Play,1,0.9703,-3,-7,7,0,0,0,-1,7.211102551,3,1
39,91,2,Play,1,1.8716,-8,4,-9,0,0,0,-4.333333333,7.234178138,3,1
39,94,2,Play,1,4.9865,3,-9,-6,0,0,0,-4,6.244997998,3,1
39,94,2,Play,1,0.9365,9,3,-9,0,0,0,1,9.16515139,3,1
39,47,2,Play,1,1.0201,2,1,-3,0,0,0,0,2.645751311,3,0
39,47,2,Play,1,0.771,-3,-4,2,0,0,0,-1.666666667,3.214550254,3,0
39,47,1,Pass,0,2.2707,-3,-2,-4,0,0,0,-3,1,3,0
39,91,2,Play,1,1.9029,6,-8,-1,0,0,0,-1,7,3,1
39,97,2,Play,1,0.9374,-8,9,-7,0,0,0,-2,9.539392014,3,1
39,97,2,Play,1,0.7769,2,8,9,0,0,0,6.333333333,3.785938897,3,1
39,95,2,Play,1,0.9219,8,8,-7,0,0,0,3,8.660254038,3,1
39,91,2,Play,1,1.3205,-1,4,-9,0,0,0,-2,6.557438524,3,1
39,47,2,Play,1,1.2918,-4,-2,-3,-4,1,2,-1.666666667,2.581988897,6,0
39,91,2,Play,1,1.4273,4,9,-1,0,0,0,4,5,3,1
39,10,2,Play,1,1.3082,4,-6,-8,0,0,0,-3.333333333,6.429100507,3,0
39,94,2,Play,1,0.875,8,9,-6,0,0,0,3.666666667,8.386497084,3,1
39,10,2,Play,1,1.3871,-7,-6,4,0,0,0,-3,6.08276253,3,0
39,94,2,Play,1,1.1042,9,-9,8,0,0,0,2.666666667,10.11599394,3,1
39,10,2,Play,1,2.9445,4,-8,-2,0,0,0,-2,6,3,0
39,47,2,Play,1,1.3713,1,-2,-4,0,0,0,-1.666666667,2.516611478,3,0
39,91,2,Play,1,0.8433,-1,9,6,0,0,0,4.666666667,5.131601439,3,1
39,32,2,Play,1,0.7274,6,2,3,0,0,0,3.666666667,2.081665999,3,0
39,91,2,Play,1,0.6039,9,6,-8,0,0,0,2.333333333,9.073771726,3,1
39,91,2,Play,1,0.7252,9,-9,-1,0,0,0,-0.333333333,9.018499506,3,1
39,91,2,Play,1,0.6081,9,-8,4,0,0,0,1.666666667,8.736894948,3,1
39,10,2,Play,1,0.6857,-6,-7,5,0,0,0,-2.666666667,6.658328118,3,0
39,10,2,Play,1,0.667,-8,5,-2,0,0,0,-1.666666667,6.506407099,3,0
39,95,2,Play,1,0.6907,-3,8,8,0,0,0,4.333333333,6.350852961,3,1
39,10,2,Play,1,1.3718,-2,5,-6,0,0,0,-1,5.567764363,3,0
39,94,2,Play,1,0.8706,-6,9,-7,0,0,0,-1.333333333,8.96288644,3,1
39,91,2,Play,1,0.9865,9,-9,4,0,0,0,1.333333333,9.291573243,3,1
39,42,2,Play,1,0.7045,3,3,5,0,0,0,3.666666667,1.154700538,3,0
39,97,1,Pass,0,1.2707,-5,-8,-7,0,0,0,-6.666666667,1.527525232,3,1
39,91,2,Play,1,1.0529,-9,4,6,0,0,0,0.333333333,8.144527815,3,1
39,97,2,Play,1,1.3108,9,8,-8,0,0,0,3,9.539392014,3,1
39,42,2,Play,1,0.9408,-1,3,5,0,0,0,2.333333333,3.055050463,3,0
39,97,2,Play,1,1.808,9,-5,-8,0,0,0,-1.333333333,9.073771726,3,1
39,47,1,Pass,0,1.2574,-4,-2,-4,0,0,0,-3.333333333,1.154700538,3,0
39,47,2,Play,1,0.9713,1,-2,-4,0,0,0,-1.666666667,2.516611478,3,0
39,95,1,Pass,0,1.2209,-3,-9,-7,0,0,0,-6.333333333,3.055050463,3,1
39,94,2,Play,1,0.9886,-9,3,8,0,0,0,0.666666667,8.736894948,3,1
39,42,2,Play,1,1.4501,5,-1,3,0,0,0,2.333333333,3.055050463,3,0
39,94,2,Play,1,0.8753,-9,3,-7,0,0,0,-4.333333333,6.429100507,3,1
39,32,2,Play,1,2.5258,3,6,6,0,0,0,5,1.732050808,3,0
39,10,2,Play,1,4.2605,-7,-8,5,0,0,0,-3.333333333,7.234178138,3,0
39,32,2,Play,1,0.807,6,4,-7,0,0,0,1,7,3,0
39,42,2,Play,1,0.9723,-4,5,3,0,0,0,1.333333333,4.725815626,3,0
39,32,2,Play,1,1.1109,2,-7,4,0,0,0,-0.333333333,5.859465277,3,0
39,47,1,Pass,0,1.1569,-3,-4,-2,0,0,0,-3,1,3,0
39,42,2,Play,1,0.9263,5,5,-4,0,0,0,2,5.196152423,3,0
39,32,2,Play,1,0.7306,2,3,4,0,0,0,3,1,3,0
39,91,2,Play,1,3.1935,6,-9,9,-8,4,-1,0.166666667,7.467708261,6,1
39,47,2,Play,1,1.3679,-2,1,-3,0,0,0,-1.333333333,2.081665999,3,0
39,32,2,Play,1,0.785,6,3,4,0,0,0,4.333333333,1.527525232,3,0
39,95,2,Play,1,0.834,7,8,-7,0,0,0,2.666666667,8.386497084,3,1
39,10,2,Play,1,1.0602,-2,-7,5,0,0,0,-1.333333333,6.027713773,3,0
39,42,2,Play,1,0.9599,-1,-4,5,0,0,0,0,4.582575695,3,0
39,95,2,Play,1,0.9136,-7,8,-3,0,0,0,-0.666666667,7.767453465,3,1
39,42,2,Play,1,0.9017,5,-4,3,0,0,0,1.333333333,4.725815626,3,0
39,91,2,Play,1,0.9094,-8,-9,6,0,0,0,-3.666666667,8.386497084,3,1
39,42,2,Play,1,0.6658,3,5,-1,0,0,0,2.333333333,3.055050463,3,0
39,95,2,Play,1,0.7967,7,8,-9,0,0,0,2,9.539392014,3,1
39,32,2,Play,1,0.6769,3,6,-7,0,0,0,0.666666667,6.806859286,3,0
39,97,2,Play,1,0.7415,2,-7,-8,0,0,0,-4.333333333,5.507570547,3,1
39,94,2,Play,1,0.7744,8,-7,-9,-6,3,9,-0.333333333,7.991662322,6,1
39,95,2,Play,1,0.7206,8,-9,7,0,0,0,2,9.539392014,3,1
39,42,2,Play,1,0.637,-4,3,5,0,0,0,1.333333333,4.725815626,3,0
39,47,2,Play,1,1.3707,1,-4,-4,0,0,0,-2.333333333,2.886751346,3,0
39,32,2,Play,1,0.6905,2,4,6,0,0,0,4,2,3,0
39,91,2,Play,1,0.7708,4,6,-1,0,0,0,3,3.605551275,3,1
39,94,2,Play,1,0.6296,-6,3,9,0,0,0,2,7.549834435,3,1
39,47,2,Play,1,1.3596,2,-2,-3,0,0,0,-1,2.645751311,3,0
39,97,2,Play,1,0.6253,2,9,-7,0,0,0,1.333333333,8.020806277,3,1
39,97,2,Play,1,0.7169,-8,2,-5,0,0,0,-3.666666667,5.131601439,3,1
39,10,2,Play,1,0.7104,5,4,-7,0,0,0,0.666666667,6.658328118,3,0
39,94,1,Pass,0,1.5424,-7,-6,-9,0,0,0,-7.333333333,1.527525232,3,1
39,42,2,Play,1,1.2439,5,5,-1,0,0,0,3,3.464101615,3,0
39,47,2,Play,1,1.3808,1,-4,-3,0,0,0,-2,2.645751311,3,0
39,32,2,Play,1,0.7537,3,-7,4,2,6,6,2.333333333,4.844240567,6,0
39,32,2,Play,1,0.6042,4,3,-7,0,0,0,0,6.08276253,3,0
39,91,2,Play,1,0.7205,-8,9,-1,0,0,0,0,8.544003745,3,1
39,42,2,Play,1,0.9805,3,3,-4,0,0,0,0.666666667,4.041451884,3,0
39,10,1,Pass,0,1.3015,-7,-2,-6,0,0,0,-5,2.645751311,3,0
39,32,2,Play,1,0.8281,6,6,-7,0,0,0,1.666666667,7.505553499,3,0
39,42,2,Play,1,1.852,5,-1,3,0,0,0,2.333333333,3.055050463,3,0
39,32,2,Play,1,0.5857,4,6,6,0,0,0,5.333333333,1.154700538,3,0
39,97,2,Play,1,0.713,2,-5,8,0,0,0,1.666666667,6.506407099,3,1
39,94,2,Play,1,0.8931,-7,8,-9,0,0,0,-2.666666667,9.291573243,3,1
39,97,2,Play,1,0.8623,-8,-5,8,0,0,0,-1.666666667,8.504900548,3,1
39,97,2,Play,1,0.6464,8,9,-7,0,0,0,3.333333333,8.96288644,3,1
39,95,2,Play,1,0.7433,-3,-9,8,0,0,0,-1.333333333,8.621678104,3,1
39,97,2,Play,1,0.8443,9,-7,-5,0,0,0,-1,8.717797887,3,1
39,94,2,Play,1,1.0697,3,-6,8,0,0,0,1.666666667,7.094598885,3,1
39,32,2,Play,1,0.6857,2,-7,3,0,0,0,-0.666666667,5.507570547,3,0
39,95,2,Play,1,0.9465,-9,-7,8,0,0,0,-2.666666667,9.291573243,3,1
39,47,2,Play,1,0.7245,1,2,-2,0,0,0,0.333333333,2.081665999,3,0
39,10,2,Play,1,1.7766,-2,-8,-7,4,-6,5,-2.333333333,5.680375574,6,0
39,95,2,Play,1,0.7085,-3,8,7,0,0,0,4,6.08276253,3,1
39,91,2,Play,1,0.6115,4,9,6,0,0,0,6.333333333,2.516611478,3,1
39,47,1,Pass,0,1.3867,-4,-3,-4,0,0,0,-3.666666667,0.577350269,3,0
39,10,2,Play,1,1.1663,4,-8,-7,0,0,0,-3.666666667,6.658328118,3,0
39,94,2,Play,1,0.9591,-6,-9,9,0,0,0,-2,9.643650761,3,1
39,47,2,Play,1,1.0734,-4,2,-3,0,0,0,-1.666666667,3.214550254,3,0
39,95,2,Play,1,0.6424,-7,-9,8,0,0,0,-2.666666667,9.291573243,3,1
39,32,2,Play,1,0.6585,2,6,-7,0,0,0,0.333333333,6.658328118,3,0
39,95,2,Play,1,0.6186,7,-3,8,0,0,0,4,6.08276253,3,1
39,94,2,Play,1,1.1182,-7,3,-6,0,0,0,-3.333333333,5.507570547,3,1
39,97,2,Play,1,1.0878,-7,8,-5,0,0,0,-1.333333333,8.144527815,3,1
39,95,2,Play,1,0.5196,7,8,-7,0,0,0,2.666666667,8.386497084,3,1
39,94,2,Play,1,0.5852,9,8,-7,0,0,0,3.333333333,8.96288644,3,1
39,42,2,Play,1,0.5481,-4,5,3,0,0,0,1.333333333,4.725815626,3,0
39,95,2,Play,1,1.101,7,-3,-9,0,0,0,-1.666666667,8.082903769,3,1
39,97,2,Play,1,0.8979,2,-7,-5,0,0,0,-3.333333333,4.725815626,3,1
39,94,2,Play,1,0.7016,3,9,8,0,0,0,6.666666667,3.214550254,3,1
39,42,2,Play,1,0.5686,5,3,3,0,0,0,3.666666667,1.154700538,3,0
39,42,2,Play,1,0.7519,-4,-1,5,0,0,0,0,4.582575695,3,0
39,32,2,Play,1,0.6542,-7,2,6,0,0,0,0.333333333,6.658328118,3,0
39,10,2,Play,1,0.6771,-2,-6,4,0,0,0,-1.333333333,5.033222957,3,0
39,47,2,Play,1,0.7225,2,-4,-4,0,0,0,-2,3.464101615,3,0
39,95,2,Play,1,0.5352,-9,8,-3,0,0,0,-1.333333333,8.621678104,3,1
39,91,1,Pass,0,1.2595,-1,-9,-8,0,0,0,-6,4.358898944,3,1
39,91,2,Play,1,0.7442,-1,-8,4,0,0,0,-1.666666667,6.027713773,3,1
39,91,2,Play,1,0.6083,-9,-8,9,0,0,0,-2.666666667,10.11599394,3,1
39,97,2,Play,1,0.6298,2,9,-5,-7,8,-8,-0.166666667,7.574078602,6,1
39,91,2,Play,1,0.7526,-9,6,-1,0,0,0,-1.333333333,7.505553499,3,1
39,32,2,Play,1,0.5924,6,4,3,0,0,0,4.333333333,1.527525232,3,0
39,91,2,Play,1,0.6482,6,-9,9,0,0,0,2,9.643650761,3,1
39,97,2,Play,1,0.5854,9,2,-8,0,0,0,1,8.544003745,3,1
39,97,2,Play,1,0.5487,8,9,-5,0,0,0,4,7.810249676,3,1
39,47,2,Play,1,1.2855,-4,-3,1,0,0,0,-2,2.645751311,3,0
39,94,2,Play,1,0.6186,-7,9,-9,0,0,0,-2.333333333,9.865765725,3,1
39,97,2,Play,1,0.5853,-7,2,8,0,0,0,1,7.549834435,3,1
39,47,2,Play,1,0.577,-2,-4,2,0,0,0,-1.333333333,3.055050463,3,0
39,42,2,Play,1,0.5364,3,-4,-1,0,0,0,-0.666666667,3.511884584,3,0
39,10,2,Play,1,0.569,4,-6,5,0,0,0,1,6.08276253,3,0
39,10,2,Play,1,0.5222,5,4,-8,0,0,0,0.333333333,7.234178138,3,0
39,47,2,Play,1,0.5781,2,-2,-4,0,0,0,-1.333333333,3.055050463,3,0
39,91,2,Play,1,0.5185,-8,6,4,0,0,0,0.666666667,7.571877794,3,1
39,10,2,Play,1,0.5843,-2,-7,4,0,0,0,-1.666666667,5.507570547,3,0
39,95,2,Play,1,0.7694,7,-7,-9,0,0,0,-3,8.717797887,3,1
39,32,2,Play,1,0.554,2,6,6,0,0,0,4.666666667,2.309401077,3,0
39,32,2,Play,1,0.519,3,6,2,0,0,0,3.666666667,2.081665999,3,0
39,10,2,Play,1,0.758,-8,-6,5,0,0,0,-3,7,3,0
39,32,2,Play,1,0.5493,6,-7,4,0,0,0,1,7,3,0
39,42,2,Play,1,0.6455,-1,-4,3,0,0,0,-0.666666667,3.511884584,3,0
39,47,2,Play,1,0.5354,-4,1,2,0,0,0,-0.333333333,3.214550254,3,0
40,95,1,Pass,0,2.0778,-9,-7,8,0,0,0,-2.666666667,9.291573243,3,1
40,94,1,Pass,0,1.9042,-6,-9,8,0,0,0,-2.333333333,9.073771726,3,1
40,91,1,Pass,0,1.7452,6,-9,9,0,0,0,2,9.643650761,3,1
40,95,2,Play,1,2.0257,-3,8,8,0,0,0,4.333333333,6.350852961,3,1
40,91,1,Pass,0,1.6749,-1,-8,4,0,0,0,-1.666666667,6.027713773,3,1
40,95,1,Pass,0,1.8785,7,8,-7,0,0,0,2.666666667,8.386497084,3,1
40,42,1,Pass,0,1.2892,5,-1,5,3,3,-4,1.833333333,3.600925807,6,0
40,97,1,Pass,0,1.1287,9,-5,-8,0,0,0,-1.333333333,9.073771726,3,1
40,32,2,Play,1,2.1077,3,6,6,0,0,0,5,1.732050808,3,0
40,94,2,Play,1,2.2423,3,9,8,0,0,0,6.666666667,3.214550254,3,1
40,95,1,Pass,0,2.6901,-7,8,-3,0,0,0,-0.666666667,7.767453465,3,1
40,94,1,Pass,0,5.7541,9,3,-9,0,0,0,1,9.16515139,3,1
40,91,1,Pass,0,1.3593,-8,4,-9,0,0,0,-4.333333333,7.234178138,3,1
40,97,1,Pass,0,2.5594,2,-5,9,0,0,0,2,7,3,1
40,95,1,Pass,0,7.9578,-7,-9,8,0,0,0,-2.666666667,9.291573243,3,1
40,94,1,Pass,0,22.2569,-7,9,-9,0,0,0,-2.333333333,9.865765725,3,1
40,94,1,Pass,0,1.3404,-9,3,8,0,0,0,0.666666667,8.736894948,3,1
40,32,1,Pass,0,2.6388,6,6,-7,0,0,0,1.666666667,7.505553499,3,0
40,97,1,Pass,0,5.2113,-7,-8,8,0,0,0,-2.333333333,8.96288644,3,1
40,47,1,Pass,0,6.3588,-2,1,-3,0,0,0,-1.333333333,2.081665999,3,0
40,97,1,Pass,0,0.8919,2,-7,-8,0,0,0,-4.333333333,5.507570547,3,1
40,97,1,Pass,0,1.176,9,2,-8,0,0,0,1,8.544003745,3,1
40,32,2,Play,1,2.3103,2,3,4,0,0,0,3,1,3,0
40,91,1,Pass,0,4.9581,-8,-9,6,0,0,0,-3.666666667,8.386497084,3,1
40,10,1,Pass,0,1.0936,-7,-2,-6,0,0,0,-5,2.645751311,3,0
40,95,1,Pass,0,4.0616,-3,-9,8,0,0,0,-1.333333333,8.621678104,3,1
40,95,1,Pass,0,1.011,-3,-7,7,0,0,0,-1,7.211102551,3,1
40,10,1,Pass,0,0.6598,4,-6,5,0,0,0,1,6.08276253,3,0
40,32,1,Pass,0,0.5919,6,4,-7,0,0,0,1,7,3,0
40,91,1,Pass,0,0.5594,4,6,-1,0,0,0,3,3.605551275,3,1
40,10,1,Pass,0,0.9756,-6,-7,5,0,0,0,-2.666666667,6.658328118,3,0
40,47,1,Pass,0,0.8435,1,-4,-3,0,0,0,-2,2.645751311,3,0
40,94,1,Pass,0,0.5771,9,-9,8,0,0,0,2.666666667,10.11599394,3,1
40,42,1,Pass,0,0.8933,-1,-4,3,0,0,0,-0.666666667,3.511884584,3,0
40,42,2,Play,1,2.0752,3,3,5,0,0,0,3.666666667,1.154700538,3,0
40,95,1,Pass,0,2.7304,7,-3,-9,0,0,0,-1.666666667,8.082903769,3,1
40,42,1,Pass,0,1.6259,3,-4,-1,0,0,0,-0.666666667,3.511884584,3,0
40,91,1,Pass,0,1.3732,-9,-8,9,0,0,0,-2.666666667,10.11599394,3,1
40,91,1,Pass,0,0.9725,6,-9,9,-8,4,-1,0.166666667,7.467708261,6,1
40,42,2,Play,1,2.0099,5,3,5,0,0,0,4.333333333,1.154700538,3,0
40,95,1,Pass,0,3.5911,7,-7,-9,0,0,0,-3,8.717797887,3,1
40,42,1,Pass,0,1.1109,5,-4,3,0,0,0,1.333333333,4.725815626,3,0
40,97,1,Pass,0,1.0306,2,9,-5,-7,8,-8,-0.166666667,7.574078602,6,1
40,47,1,Pass,0,2.0436,1,2,-2,0,0,0,0.333333333,2.081665999,3,0
40,47,1,Pass,0,0.9441,1,-2,-4,0,0,0,-1.666666667,2.516611478,3,0
40,95,1,Pass,0,0.7804,-9,8,-3,0,0,0,-1.333333333,8.621678104,3,1
40,94,1,Pass,0,0.7548,-7,3,-6,0,0,0,-3.333333333,5.507570547,3,1
40,32,1,Pass,0,1.8744,3,-7,4,2,6,6,2.333333333,4.844240567,6,0
40,10,1,Pass,0,2.4442,-8,-6,5,0,0,0,-3,7,3,0
40,97,1,Pass,0,0.5941,2,-5,8,0,0,0,1.666666667,6.506407099,3,1
40,97,1,Pass,0,1.0766,-7,8,-5,0,0,0,-1.333333333,8.144527815,3,1
40,97,1,Pass,0,0.7143,9,-7,-5,0,0,0,-1,8.717797887,3,1
40,91,1,Pass,0,0.9107,-1,-9,-8,0,0,0,-6,4.358898944,3,1
40,47,1,Pass,0,2.3292,-3,-2,-4,0,0,0,-3,1,3,0
40,47,1,Pass,0,0.7417,1,-2,-4,0,0,0,-1.666666667,2.516611478,3,0
40,10,2,Play,1,5.5241,4,5,-2,0,0,0,2.333333333,3.785938897,3,0
40,95,1,Pass,0,2.8092,8,8,-9,0,0,0,2.333333333,9.814954576,3,1
40,32,2,Play,1,3.9278,4,6,6,0,0,0,5.333333333,1.154700538,3,0
40,32,2,Play,1,1.9245,6,2,3,0,0,0,3.666666667,2.081665999,3,0
40,10,1,Pass,0,2.044,-2,5,-6,0,0,0,-1,5.567764363,3,0
40,32,1,Pass,0,1.2908,2,-7,3,0,0,0,-0.666666667,5.507570547,3,0
40,42,2,Play,1,2.8947,3,3,-1,0,0,0,1.666666667,2.309401077,3,0
40,91,1,Pass,0,1.8074,-8,6,4,0,0,0,0.666666667,7.571877794,3,1
40,95,1,Pass,0,1.9584,7,8,-9,0,0,0,2,9.539392014,3,1
40,32,1,Pass,0,1.3785,4,3,-7,0,0,0,0,6.08276253,3,0
40,97,1,Pass,0,0.8435,-5,-8,-7,0,0,0,-6.666666667,1.527525232,3,1
40,10,1,Pass,0,1.0117,-8,-6,-7,0,0,0,-7,1,3,0
40,97,1,Pass,0,1.631,8,9,-5,0,0,0,4,7.810249676,3,1
40,32,2,Play,1,3.7093,4,2,6,0,0,0,4,2,3,0
40,47,1,Pass,0,1.7874,-4,2,-3,0,0,0,-1.666666667,3.214550254,3,0
40,94,1,Pass,0,1.1612,-7,-6,-9,0,0,0,-7.333333333,1.527525232,3,1
40,32,1,Pass,0,1.0758,6,-7,4,0,0,0,1,7,3,0
40,97,2,Play,1,2.1136,2,8,9,0,0,0,6.333333333,3.785938897,3,1
40,94,1,Pass,0,2.4288,8,-7,3,0,0,0,1.333333333,7.637626158,3,1
40,91,1,Pass,0,0.8905,9,6,-8,0,0,0,2.333333333,9.073771726,3,1
40,97,1,Pass,0,1.1919,9,8,-8,0,0,0,3,9.539392014,3,1
40,32,2,Play,1,4.2817,2,6,6,0,0,0,4.666666667,2.309401077,3,0
40,94,1,Pass,0,2.9433,-6,-9,9,0,0,0,-2,9.643650761,3,1
40,42,2,Play,1,3.6456,5,-1,3,0,0,0,2.333333333,3.055050463,3,0
