SubNum,TrialNumber,Card1,Card2,Card3,Card4,Card5,Card6,EV,std,infoS,infoValue,infoS_normalized
28215,34,-7,5,2,8,2,-9,0.166666666666667,6.735478206235,1.476851887,0.983333333,2.14615769135775
28215,83,-4,3,8,-9,-8,8,-0.333333333333333,7.71146332849134,0.759259295,1.166666667,0.671102534286704
28215,97,2,9,-5,-7,8,-8,-0.166666666666667,7.57407860182786,0.754629736,1.216666667,0.661586194578009
28215,63,-2,-1,4,-5,5,1,0.333333333333333,3.77712412645741,0.011574039,0.483333333,-0.865809921365828
28215,64,6,3,4,-7,-2,-3,0.166666666666667,4.9564772436345,0.747685221,0.766666667,0.647311322208497
28215,79,2,4,-7,-5,-3,1,-1.33333333333333,4.32049379893857,0.004629612,0.216666667,-0.880084612845996
28215,47,-4,-2,-3,-4,1,2,-1.66666666666667,2.58198889747161,0.009259259,0.016666667,-0.870568092247956
28215,75,9,-8,-8,1,5,4,0.5,7.06399320497974,0.752314779,0.916666667,0.656827659861631
28215,85,8,8,-9,1,-9,-2,-0.5,7.66159252375118,0.747685221,0.983333333,0.647311322208497
28215,49,-3,2,-4,6,-2,9,1.33333333333333,5.27888877195444,0.745370441,0.366666667,0.64255315132637
28215,23,2,-6,5,3,-1,-3,0,4.09878030638384,0.016203774,0.7,-0.856293219878444
28215,95,8,7,-9,-3,8,-7,0.666666666666667,7.91622805802528,0.745370441,1.066666667,0.64255315132637
28215,14,6,1,-5,-3,-5,8,0.333333333333333,5.64505683467108,0.724537072,0.766666667,0.599728895996523
28215,9,-4,-5,-1,-1,-8,-1,-3.33333333333333,2.87518115371304,0.004629612,0,-0.880084612845996
28215,94,8,-7,-9,-6,3,9,-0.333333333333333,7.99166232186187,1.469907372,1.233333333,2.13188281898824
28215,57,3,-1,5,-4,-9,-2,-1.33333333333333,5.00666222813829,5.29819e-08,0.316666667,-0.889600952591896
28215,21,-7,8,-4,-1,-1,-6,-1.83333333333333,5.41910201663215,0.011574039,0.233333333,-0.865809921365828
28215,99,6,-7,-9,2,8,-1,-0.166666666666667,6.85322308601337,0.747685221,1.033333333,0.647311322208497
28215,66,-1,-3,-7,7,2,-4,-1,4.93963561409139,0.021002669,0.433333333,-0.846428799736838
28215,35,-5,-3,-5,-8,-4,-9,-5.66666666666667,2.33809038890002,0.004742547,0,-0.879852468094195
28215,6,6,-5,-7,1,-1,-3,-1.5,4.63680924774785,0.002032562,0.233333333,-0.885423006857275
28215,48,-5,-2,1,-3,-8,7,-1.66666666666667,5.20256347070045,0.738425926,0.266666667,0.628278278956858
28215,2,3,-7,6,-6,1,7,0.666666666666667,5.95538971576728,0.756944515,0.666666667,0.666344363404576
28215,11,-9,-2,-4,3,7,1,-0.666666666666667,5.60951572479004,0.743055662,0.65,0.637794982499803
28215,28,3,-5,-2,-9,9,5,0.166666666666667,6.70571895225759,1.337962998,1.066666667,1.86066314436371
28215,69,8,7,-3,-1,-6,1,1,5.54977477020464,0.018518554,0.5,-0.851535048996316
28215,24,2,-6,-3,3,7,-6,-0.5,5.31977443130815,0.358796261,0.683333333,-0.152073554908512
28215,13,-1,-2,1,3,-6,-2,-1.16666666666667,3.06050104830347,0.023148113,0.116666667,-0.842018709287622
28215,88,9,-1,1,8,-9,-9,-0.166666666666667,7.85917722580848,0.004629612,1.15,-0.880084612845996
28215,12,-7,-2,-8,-8,-6,9,-3.66666666666667,6.59292550137393,0.011574039,0.016666667,-0.865809921365828
28215,46,8,8,-4,-6,8,-2,2,6.6932802122726,0.754629736,0.3,0.661586194578009
28215,98,8,3,-7,-9,9,-9,-0.833333333333333,8.49509662491644,1.493055697,1.083333333,2.1794656069789
28215,65,1,3,-8,8,-3,-3,-0.333333333333333,5.57374799095426,0.731481587,0.8,0.614003768366035
28215,37,-5,-8,-6,2,-8,-1,-4.33333333333333,4.03319558993445,0.00694448,0,-0.875326261074523
28215,18,-7,1,8,1,-1,-5,-0.5,5.2820450584977,0.004629612,0.683333333,-0.880084612845996
28215,29,-1,1,1,5,5,6,2.83333333333333,2.85773803324704,0.011574039,0,-0.865809921365828
28215,81,-8,-9,8,1,-3,9,-0.333333333333333,7.73735527597555,1.201388889,1.1,1.5799267682518
28215,84,1,-5,-8,9,-8,8,-0.5,7.71362431027076,0.768518589,1.05,0.690135575482783
28215,74,-8,-8,-7,9,4,-6,-2.66666666666667,7.31209044437134,0.752314779,0.383333333,0.656827659861631
28215,55,-7,6,8,-3,-8,-9,-2.16666666666667,7.41395081361258,0.787037002,0.483333333,0.728201298151812
28215,3,1,-3,-6,8,-7,3,-0.666666666666667,5.75036230742609,0.756944515,0.683333333,0.666344363404576
28215,4,-9,8,-9,7,-2,-9,-2.33333333333333,8.09114742583935,0.840277813,0.516666667,0.83764101883415
28215,42,5,-1,5,3,3,-4,1.83333333333333,3.60092580688171,0.013888995,0.066666667,-0.861051388705011
28215,20,1,-4,9,4,1,2,2.16666666666667,4.26223728418147,0.011574039,0.066666667,-0.865809921365828
28215,96,9,-5,-8,3,2,-1,0,6.06630035524124,0.777777884,1.033333333,0.709168618734422
28215,41,-6,2,-3,8,-1,3,0.5,4.9295030175465,0.016203774,0.616666667,-0.856293219878444
28215,78,-8,9,1,-8,9,-3,0,7.74596669241483,1.481481446,1.266666667,2.15567403106645
28215,89,9,-8,-9,1,-3,9,-0.166666666666667,7.96031825159438,1.497685256,1.216666667,2.1889819466876
28215,90,3,-5,9,-9,-8,9,-0.166666666666667,8.25631071766722,0.013888995,1.35,-0.861051388705011
28215,86,8,-9,-8,-5,4,9,-0.166666666666667,8.13428956127495,0.761574074,1.35,0.675860703113271
28215,92,8,-8,5,-8,2,1,0,6.66333249958307,0.752314779,1.066666667,0.656827659861631
36489,76,2,3,-3,-1,-5,-3,-1.16666666666667,3.12516666222246,0.958333333,0.133333333,0.618348825357088
36489,16,-8,6,4,5,7,5,3.16666666666667,5.56477013601341,0.074074109,0,-1.41303477401792
36489,54,4,6,7,5,4,1,4.5,2.07364413533277,0.004629665,0,-1.57256752276459
36489,77,-1,3,5,8,-7,7,2.5,5.64800849857718,0.368055556,0.15,-0.737679545881408
36489,45,-7,4,-9,-8,4,-5,-3.5,5.95818764390649,1.324074215,0.066666667,1.45855496531108
36489,68,9,-3,6,-1,8,7,4.33333333333333,5.04645089807348,0.752314885,0,0.145068496379833
36489,29,-1,1,1,5,5,6,2.83333333333333,2.85773803324704,0.226851887,0,-1.06206272401852
36489,91,6,-9,9,-8,4,-1,0.166666666666667,7.46770826068257,0.953703774,1.15,0.607713470961352
36489,35,-5,-3,-5,-8,-4,-9,-5.66666666666667,2.33809038890002,0.00925933,0,-1.56193192485806
36489,2,3,-7,6,-6,1,7,0.666666666666667,5.95538971576728,0.361111111,0.666666667,-0.753632822134438
36489,1,7,2,3,2,1,-6,1.5,4.23083916026124,0.32175933,0.2,-0.844034550903509
36489,90,3,-5,9,-9,-8,9,-0.166666666666667,8.25631071766722,1.027777778,1.35,0.777881576401028
36489,13,-1,-2,1,3,-6,-2,-1.16666666666667,3.06050104830347,1,0.116666667,0.714068475983452
36489,94,8,-7,-9,-6,3,9,-0.333333333333333,7.99166232186187,0.993055556,1.233333333,0.698115202027694
36489,11,-9,-2,-4,3,7,1,-0.666666666666667,5.60951572479004,0.6875,0.65,-0.00382889797109887
36489,23,2,-6,5,3,-1,-3,0,4.09878030638384,0.752314885,0.7,0.145068496379833
36489,100,9,-9,8,-9,-1,1,-0.166666666666667,7.85917722580848,0.886574215,1.15,0.453498641774705
36489,71,8,-2,-8,6,7,8,3.16666666666667,6.64580067912563,0.835648219,0.183333333,0.336507797632561
36489,98,8,3,-7,-9,9,-9,-0.833333333333333,8.49509662491644,0.930555556,1.083333333,0.554535727236784
36489,72,-2,5,3,7,-9,1,0.833333333333333,5.74166061925177,0.921296438,0.633333333,0.533265018445311
36489,51,2,-2,2,-6,-3,-8,-2.5,4.08656334834051,8.32667e-17,0.05,-1.58320312067111
36489,17,-3,7,3,-5,-9,8,0.166666666666667,6.88234456175123,1.125,1.083333333,1.00122742556527
36489,85,8,8,-9,1,-9,-2,-0.5,7.66159252375118,1.208333333,0.983333333,1.19266672452073
36489,19,5,-4,-1,-2,8,8,2.33333333333333,5.3166405433005,0.918981552,0.133333333,0.527947096588017
36489,7,6,-7,2,1,-5,6,0.5,5.46808924579693,1.053240882,0.65,0.83637724198289
36489,27,-9,-3,7,-3,1,-3,-1.66666666666667,5.3166405433005,0.328703774,0.3,-0.82808127694775
36489,34,-7,5,2,8,2,-9,0.166666666666667,6.735478206235,0.807870441,0.983333333,0.272694697214985
36489,48,-5,-2,1,-3,-8,7,-1.66666666666667,5.20256347070045,0.081018554,0.266666667,-1.39708149776489
36489,64,6,3,4,-7,-2,-3,0.166666666666667,4.9564772436345,0.960648219,0.766666667,0.623666747214381
36489,79,2,4,-7,-5,-3,1,-1.33333333333333,4.32049379893857,0.611111111,0.216666667,-0.179314922970797
36489,6,6,-5,-7,1,-1,-3,-1.5,4.63680924774785,0.337963104,0.233333333,-0.806810081134699
36489,46,8,8,-4,-6,8,-2,2,6.6932802122726,0.983796438,0.3,0.676844493236221
36489,69,8,7,-3,-1,-6,1,1,5.54977477020464,1.085648219,0.5,0.910825696796202
36489,74,-8,-8,-7,9,4,-6,-2.66666666666667,7.31209044437134,1.180555556,0.383333333,1.12885362640042
36489,24,2,-6,-3,3,7,-6,-0.5,5.31977443130815,1.090277778,0.683333333,0.921461051191938
36489,67,5,4,9,4,-4,-8,1.66666666666667,6.34560215162176,1.182870441,0.433333333,1.13417154596045
36489,93,5,-6,8,-9,4,-4,-0.333333333333333,6.88960569747403,0.891203774,1.033333333,0.464133996170441
36489,40,4,3,-7,7,1,1,1.5,4.72228758124704,0.004629665,0.25,-1.57256752276459
36489,39,-6,4,-7,-5,9,-5,-1.66666666666667,6.56251984123985,0.800925997,0.483333333,0.256741423259227
36489,25,-1,7,3,4,2,5,3.33333333333333,2.73252020425589,0.168981552,0,-1.19500660090291
36489,30,-4,7,6,-1,3,-1,1.66666666666667,4.36653943835008,0.627314885,0.166666667,-0.142090453201987
36489,62,9,2,9,1,-4,-1,2.66666666666667,5.3166405433005,0.113425997,0.133333333,-1.32263279944079
36489,83,-4,3,8,-9,-8,8,-0.333333333333333,7.71146332849134,1.150463104,1.166666667,1.05972309114713
36489,56,-4,-2,-5,5,-8,-7,-3.5,4.67974358271904,0.013888889,0,-1.55129657046232
36489,26,-8,-7,4,-8,7,-3,-2.5,6.53452370108182,0.909722222,0.3,0.506675900774966
36489,80,3,-1,-7,-5,2,-2,-1.66666666666667,3.8815804341359,0.766203774,0.116666667,0.176975046588621
36489,92,8,-8,5,-8,2,1,0,6.66333249958307,0.726851993,1.066666667,0.0865733178195504
36489,58,-6,3,-2,1,-4,7,-0.166666666666667,4.79235502302017,0.775463104,0.733333333,0.198246242401672
36489,86,8,-9,-8,-5,4,9,-0.166666666666667,8.13428956127495,0.895833333,1.35,0.474769350566178
36489,36,-5,8,9,7,-5,-8,1,7.77174369109018,1.118055556,0.9,0.985274151609515
36489,57,3,-1,5,-4,-9,-2,-1.33333333333333,5.00666222813829,0.243055556,0.316666667,-1.02483849546323
36489,10,-2,-8,-7,4,-6,5,-2.33333333333333,5.68037557443754,0.108796332,0.216666667,-1.33326839734731
36489,89,9,-8,-9,1,-3,9,-0.166666666666667,7.96031825159438,1.194444444,1.216666667,1.16076017431194
36489,53,4,-8,-6,-1,-7,2,-2.66666666666667,5.04645089807348,0.173611111,0.083333333,-1.18437124650717
36489,49,-3,2,-4,6,-2,9,1.33333333333333,5.27888877195444,0.780092663,0.366666667,0.208881596797409
36489,3,1,-3,-6,8,-7,3,-0.666666666666667,5.75036230742609,1.168981552,0.683333333,1.10226499575166
36489,96,9,-5,-8,3,2,-1,0,6.06630035524124,1,1.033333333,0.714068475983452
36489,31,-4,-8,1,9,-9,-1,-2,6.6332495807108,0.034722222,0.366666667,-1.50343674629778
36489,5,6,-8,6,-1,5,5,2.16666666666667,5.63619256827396,0.217592663,0.233333333,-1.08333367632078
36489,82,8,-9,8,3,-9,-2,-0.166666666666667,7.78245890876827,1.122685326,1.216666667,0.995909990729558
36489,42,5,-1,5,3,3,-4,1.83333333333333,3.60092580688171,0.164351887,0.066666667,-1.20564219880943
36489,66,-1,-3,-7,7,2,-4,-1,4.93963561409139,0.805555556,0.433333333,0.267376777654963
36489,20,1,-4,9,4,1,2,2.16666666666667,4.26223728418147,0.043981552,0.066666667,-1.48216555048473
36489,38,4,7,-4,6,8,-9,2,6.89927532426414,0.805555556,0.45,0.267376777654963
36489,60,6,-4,2,5,-5,-8,-0.666666666666667,5.7850381733111,0.835648219,0.683333333,0.336507797632561
36489,28,3,-5,-2,-9,9,5,0.166666666666667,6.70571895225759,1.043981552,1.066666667,0.815106046169838
36489,99,6,-7,-9,2,8,-1,-0.166666666666667,6.85322308601337,1.14351866,1.033333333,1.04376981719138
36489,61,1,-6,4,-4,-7,1,-1.83333333333333,4.44597195972564,0.111111111,0.133333333,-1.32795072129808
36489,87,4,9,-9,9,-9,-5,-0.166666666666667,8.54205283679905,1.164351993,1.416666667,1.09162964135592
36489,21,-7,8,-4,-1,-1,-6,-1.83333333333333,5.41910201663215,0.018518554,0.233333333,-1.5406609725558
36489,95,8,7,-9,-3,8,-7,0.666666666666667,7.91622805802528,1.173611111,1.066666667,1.1129003501474
36489,14,6,1,-5,-3,-5,8,0.333333333333333,5.64505683467108,0.597222222,0.766666667,-0.211221473179585
36489,33,-8,1,6,1,-2,1,-0.166666666666667,4.62240918425302,0.75925933,0.7,0.161021772632863
36489,47,-4,-2,-3,-4,1,2,-1.66666666666667,2.58198889747161,0.004629665,0.016666667,-1.57256752276459
36489,32,3,-7,4,2,6,6,2.33333333333333,4.84424056655599,0.060185221,0.05,-1.44494132192943
36489,52,9,1,1,7,-4,1,2.5,4.72228758124704,0.006944444,0.1,-1.56724984671535
36489,18,-7,1,8,1,-1,-5,-0.5,5.2820450584977,0.113425997,0.683333333,-1.32263279944079
36489,59,1,3,-8,3,-4,-9,-2.33333333333333,5.42832079621927,1.300925997,0.15,1.40537722158651
36489,41,-6,2,-3,8,-1,3,0.5,4.9295030175465,0.344907549,0.616666667,-0.790856804881669
36489,81,-8,-9,8,1,-3,9,-0.333333333333333,7.73735527597555,1.298611111,1.1,1.40005929972922
36489,70,-5,2,1,7,-3,6,1.33333333333333,4.76095228569523,0.856481552,0.3,0.384367621797107
36489,75,9,-8,-8,1,5,4,0.5,7.06399320497974,1.159722222,0.916666667,1.08099379993861
36489,4,-9,8,-9,7,-2,-9,-2.33333333333333,8.09114742583935,1.189814885,0.516666667,1.1501248199162
36489,12,-7,-2,-8,-8,-6,9,-3.66666666666667,6.59292550137393,0.016203774,0.016666667,-1.5459786509023
36489,43,-3,-9,9,6,2,2,1.16666666666667,6.431692364119,1.111111111,0.6,0.969320875356485
36489,8,2,4,8,-3,-8,5,1.33333333333333,5.85377371160405,0.912037108,0.466666667,0.511993822632259
36489,9,-4,-5,-1,-1,-8,-1,-3.33333333333333,2.87518115371304,0.032407443,0,-1.50875442234701
36489,73,4,-3,-7,-7,4,3,-1,5.32916503778969,0.898148219,0.433333333,0.480087272423471
36489,78,-8,9,1,-8,9,-3,0,7.74596669241483,1.245370441,1.266666667,1.27775102075136
36489,37,-5,-8,-6,2,-8,-1,-4.33333333333333,4.03319558993445,0.060185221,0,-1.44494132192943
36489,97,2,9,-5,-7,8,-8,-0.166666666666667,7.57407860182786,1.266203774,1.216666667,1.3256108449159
36489,15,2,-3,1,9,-9,-2,-0.333333333333333,5.98887858172685,0.782407549,0.866666667,0.214199518654702
36489,50,-8,-4,4,-5,2,6,-0.833333333333333,5.60059520646392,0.576388889,0.583333333,-0.259081297344131
36489,88,9,-1,1,8,-9,-9,-0.166666666666667,7.85917722580848,1.305555556,1.15,1.41601257598225
36489,63,-2,-1,4,-5,5,1,0.333333333333333,3.77712412645741,0.368055556,0.483333333,-0.737679545881408
36489,22,7,-6,-1,-1,-5,2,-0.666666666666667,4.76095228569523,0.097222222,0.5,-1.35985727150687
36489,65,1,3,-8,8,-3,-3,-0.333333333333333,5.57374799095426,0.958333333,0.8,0.618348825357088
36489,84,1,-5,-8,9,-8,8,-0.5,7.71362431027076,1.222222222,1.05,1.22457327472952
36489,55,-7,6,8,-3,-8,-9,-2.16666666666667,7.41395081361258,0.870370441,0.483333333,0.416274172005895
36489,44,6,-8,-1,-1,5,-3,-0.333333333333333,5.20256347070045,0.840277778,0.733333333,0.347143152028298
55857,10,-2,-8,-7,4,-6,5,-2.33333333333333,5.68037557443754,0.791666667,0.216666667,-0.452486572741724
55857,7,6,-7,2,1,-5,6,0.5,5.46808924579693,1.083333333,0.65,0.437234216082972
55857,5,6,-8,6,-1,5,5,2.16666666666667,5.63619256827396,1.116666667,0.233333333,0.538916594214716
55857,62,9,2,9,1,-4,-1,2.66666666666667,5.3166405433005,0.894444444,0.133333333,-0.138965915478515
55857,94,8,-7,-9,-6,3,9,-0.333333333333333,7.99166232186187,0.741666667,1.233333333,-0.605010136888868
55857,37,-5,-8,-6,2,-8,-1,-4.33333333333333,4.03319558993445,0.261111111,0,-2.07093106032552
55857,18,-7,1,8,1,-1,-5,-0.5,5.2820450584977,0.738888889,0.683333333,-0.613483668908259
55857,88,9,-1,1,8,-9,-9,-0.166666666666667,7.85917722580848,0.791666667,1.15,-0.452486572741724
55857,36,-5,8,9,7,-5,-8,1,7.77174369109018,0.827777778,0.9,-0.342330665641061
55857,33,-8,1,6,1,-2,1,-0.166666666666667,4.62240918425302,0.588888889,0.7,-1.07105436134969
55857,84,1,-5,-8,9,-8,8,-0.5,7.71362431027076,0.783333333,1.05,-0.477907168799895
55857,45,-7,4,-9,-8,4,-5,-3.5,5.95818764390649,0.797222222,0.066666667,-0.435539511753414
55857,56,-4,-2,-5,5,-8,-7,-3.5,4.67974358271904,0.766666667,0,-0.528748354815296
55857,86,8,-9,-8,-5,4,9,-0.166666666666667,8.13428956127495,0.6,1.35,-1.0371602363226
55857,47,-4,-2,-3,-4,1,2,-1.66666666666667,2.58198889747161,0.611111111,0.016666667,-1.00326611129551
55857,13,-1,-2,1,3,-6,-2,-1.16666666666667,3.06050104830347,0.891666667,0.116666667,-0.147439444447435
55857,22,7,-6,-1,-1,-5,2,-0.666666666666667,4.76095228569523,0.513888889,0.5,-1.29983970757041
55857,74,-8,-8,-7,9,4,-6,-2.66666666666667,7.31209044437134,0.816666667,0.383333333,-0.376224790668151
55857,27,-9,-3,7,-3,1,-3,-1.66666666666667,5.3166405433005,0.897222222,0.3,-0.130492383459125
55857,6,6,-5,-7,1,-1,-3,-1.5,4.63680924774785,1.152777778,0.233333333,0.649072501315379
55857,28,3,-5,-2,-9,9,5,0.166666666666667,6.70571895225759,0.894444444,1.066666667,-0.138965915478515
55857,91,6,-9,9,-8,4,-1,0.166666666666667,7.46770826068257,0.758333333,1.15,-0.554168950873467
55857,23,2,-6,5,3,-1,-3,0,4.09878030638384,0.991666667,0.7,0.157607683846854
55857,49,-3,2,-4,6,-2,9,1.33333333333333,5.27888877195444,0.458333333,0.366666667,-1.46931033575633
55857,40,4,3,-7,7,1,1,1.5,4.72228758124704,1.058333333,0.25,0.3609724340094
55857,53,4,-8,-6,-1,-7,2,-2.66666666666667,5.04645089807348,0.525,0.083333333,-1.26594558254332
55857,77,-1,3,5,8,-7,7,2.5,5.64800849857718,1.169444444,0.15,0.69991368733078
55857,97,2,9,-5,-7,8,-8,-0.166666666666667,7.57407860182786,0.919444444,1.216666667,-0.062704133404943
55857,9,-4,-5,-1,-1,-8,-1,-3.33333333333333,2.87518115371304,1.480555556,0,1.64894920029121
55857,59,1,3,-8,3,-4,-9,-2.33333333333333,5.42832079621927,1.202777778,0.15,0.801596065462523
55857,98,8,3,-7,-9,9,-9,-0.833333333333333,8.49509662491644,1.116666667,1.083333333,0.538916594214716
55857,96,9,-5,-8,3,2,-1,0,6.06630035524124,1.152777778,1.033333333,0.649072501315379
55857,60,6,-4,2,5,-5,-8,-0.666666666666667,5.7850381733111,1.105555556,0.683333333,0.505022469187625
55857,100,9,-9,8,-9,-1,1,-0.166666666666667,7.85917722580848,1.075,1.15,0.411813623075271
55857,51,2,-2,2,-6,-3,-8,-2.5,4.08656334834051,1.227777778,0.05,0.877857847536096
55857,58,-6,3,-2,1,-4,7,-0.166666666666667,4.79235502302017,1.063888889,0.733333333,0.377919498048181
55857,63,-2,-1,4,-5,5,1,0.333333333333333,3.77712412645741,1.127777778,0.483333333,0.572810719241807
55857,99,6,-7,-9,2,8,-1,-0.166666666666667,6.85322308601337,1.019444444,1.033333333,0.242342994889346
55857,30,-4,7,6,-1,3,-1,1.66666666666667,4.36653943835008,0.927777778,0.166666667,-0.0372835373467714
55857,48,-5,-2,1,-3,-8,7,-1.66666666666667,5.20256347070045,0.130555556,0.266666667,-2.46918703168169
55857,87,4,9,-9,9,-9,-5,-0.166666666666667,8.54205283679905,0.755555556,1.416666667,-0.562642479842387
55857,61,1,-6,4,-4,-7,1,-1.83333333333333,4.44597195972564,1.288888889,0.133333333,1.06427553671033
55857,41,-6,2,-3,8,-1,3,0.5,4.9295030175465,1.119444444,0.616666667,0.547390123183635
55857,42,5,-1,5,3,3,-4,1.83333333333333,3.60092580688171,1.080555556,0.066666667,0.428760687114053
55857,78,-8,9,1,-8,9,-3,0,7.74596669241483,0.566666667,1.266666667,-1.13884261140387
55857,46,8,8,-4,-6,8,-2,2,6.6932802122726,1.066666667,0.3,0.386393030067571
55857,69,8,7,-3,-1,-6,1,1,5.54977477020464,0.558333333,0.5,-1.16426320746205
55857,81,-8,-9,8,1,-3,9,-0.333333333333333,7.73735527597555,1.238888889,1.1,0.911751972563187
55857,15,2,-3,1,9,-9,-2,-0.333333333333333,5.98887858172685,1.061111111,0.866666667,0.36944596602879
55857,52,9,1,1,7,-4,1,2.5,4.72228758124704,1.297222222,0.1,1.08969612971803
55857,82,8,-9,8,3,-9,-2,-0.166666666666667,7.78245890876827,1.238888889,1.216666667,0.911751972563187
55857,17,-3,7,3,-5,-9,8,0.166666666666667,6.88234456175123,1.233333333,1.083333333,0.894804908524406
55857,76,2,3,-3,-1,-5,-3,-1.16666666666667,3.12516666222246,0.341666667,0.133333333,-1.82519865006602
55857,92,8,-8,5,-8,2,1,0,6.66333249958307,1.291666667,1.066666667,1.07274906872972
55857,31,-4,-8,1,9,-9,-1,-2,6.6332495807108,0.227777778,0.366666667,-2.1726134354068
55857,55,-7,6,8,-3,-8,-9,-2.16666666666667,7.41395081361258,1.05,0.483333333,0.335551841001699
55857,8,2,4,8,-3,-8,5,1.33333333333333,5.85377371160405,1.216666667,0.466666667,0.843963722509005
55857,24,2,-6,-3,3,7,-6,-0.5,5.31977443130815,0.802777778,0.683333333,-0.418592447714633
55857,70,-5,2,1,7,-3,6,1.33333333333333,4.76095228569523,0.922222222,0.3,-0.0542306013855525
55857,3,1,-3,-6,8,-7,3,-0.666666666666667,5.75036230742609,0.322222222,0.683333333,-1.88451337115129
55857,89,9,-8,-9,1,-3,9,-0.166666666666667,7.96031825159438,1.308333333,1.216666667,1.12359025474512
55857,90,3,-5,9,-9,-8,9,-0.166666666666667,8.25631071766722,0.191666667,1.35,-2.28276934250746
55857,83,-4,3,8,-9,-8,8,-0.333333333333333,7.71146332849134,1.375,1.166666667,1.32695500795814
55857,25,-1,7,3,4,2,5,3.33333333333333,2.73252020425589,1.211111111,0,0.827016658470224
55857,26,-8,-7,4,-8,7,-3,-2.5,6.53452370108182,1.175,0.3,0.716860751369561
55857,14,6,1,-5,-3,-5,8,0.333333333333333,5.64505683467108,1.227777778,0.766666667,0.877857847536096
55857,34,-7,5,2,8,2,-9,0.166666666666667,6.735478206235,1.163888889,0.983333333,0.68296662634247
55857,80,3,-1,-7,-5,2,-2,-1.66666666666667,3.8815804341359,0.238888889,0.116666667,-2.1387193103797
55857,93,5,-6,8,-9,4,-4,-0.333333333333333,6.88960569747403,1.083333333,1.033333333,0.437234216082972
55857,29,-1,1,1,5,5,6,2.83333333333333,2.85773803324704,1.241666667,0,0.920225504582577
55857,32,3,-7,4,2,6,6,2.33333333333333,4.84424056655599,0.177777778,0.05,-2.32513699955394
55857,85,8,8,-9,1,-9,-2,-0.5,7.66159252375118,0.5,0.983333333,-1.34220736461689
55857,66,-1,-3,-7,7,2,-4,-1,4.93963561409139,1.252777778,0.433333333,0.954119629609668
55857,2,3,-7,6,-6,1,7,0.666666666666667,5.95538971576728,1.075,0.666666667,0.411813623075271
55857,79,2,4,-7,-5,-3,1,-1.33333333333333,4.32049379893857,1.35,0.216666667,1.25069322588457
55857,11,-9,-2,-4,3,7,1,-0.666666666666667,5.60951572479004,1.169444444,0.65,0.69991368733078
55857,35,-5,-3,-5,-8,-4,-9,-5.66666666666667,2.33809038890002,0.777777778,0,-0.494854229788205
55857,73,4,-3,-7,-7,4,3,-1,5.32916503778969,1.283333333,0.433333333,1.04732847267155
